,Date,AveragePrice,Total Volume,Sales,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
34,2015-05-03,1.17,255913.63,299418.9471,46183.27,130134.66,527.56,79068.14,76930.85,2137.29,0,conventional,2015,HarrisburgScranton
35,2015-04-26,1.21,234322.13,283529.7773,45102.26,118533.62,415.14,70271.11,68210.88,2022.73,37.5,conventional,2015,HarrisburgScranton
36,2015-04-19,1.17,237429.16,277792.1172,45693.41,112023.17,501.77,79210.81,77244.93,1965.88,0,conventional,2015,HarrisburgScranton
37,2015-04-12,1.18,201544.53,237822.5454,35513.59,101051.47,400.34,64579.13,62948.16,1630.97,0,conventional,2015,HarrisburgScranton
38,2015-04-05,1.21,216376.66,261815.7586,35705.85,112157.42,485.39,68028,66320.66,1643.45,63.89,conventional,2015,HarrisburgScranton
39,2015-03-29,1.14,197282.25,224901.765,31891.81,102587.16,418.1,62385.18,61035.96,1349.22,0,conventional,2015,HarrisburgScranton
40,2015-03-22,1.08,219149.75,236681.73,28701.47,129731.5,481.59,60235.19,57777.32,2457.87,0,conventional,2015,HarrisburgScranton
41,2015-03-15,1.2,190760.3,228912.36,31225.82,84433.44,470.53,74630.51,72181.56,2448.95,0,conventional,2015,HarrisburgScranton
42,2015-03-08,1.15,192277.92,221119.608,38517.23,75750.79,334.13,77675.77,75825.42,1850.35,0,conventional,2015,HarrisburgScranton
43,2015-03-01,1.07,230913.14,247077.0598,28899.98,134019.55,614.07,67379.54,65870.9,1508.64,0,conventional,2015,HarrisburgScranton
44,2015-02-22,1.2,191040.19,229248.228,32241.22,83702.91,506.96,74589.1,73386.08,1203.02,0,conventional,2015,HarrisburgScranton
45,2015-02-15,1.22,187671.77,228959.5594,28592.73,85311.1,503.53,73264.41,72146.24,1118.17,0,conventional,2015,HarrisburgScranton
46,2015-02-08,1.02,239756.62,244551.7524,35933.38,126557.74,722.59,76542.91,75408.57,1134.34,0,conventional,2015,HarrisburgScranton
47,2015-02-01,1.06,283137.88,300126.1528,42732.12,168621.69,851.33,70932.74,69529.64,1403.1,0,conventional,2015,HarrisburgScranton
48,2015-01-25,1.17,206074.14,241106.7438,33193.27,89075.29,426.35,83379.23,79720.85,3658.38,0,conventional,2015,HarrisburgScranton
49,2015-01-18,1.24,182604.68,226429.8032,30928.18,85410.46,535.87,65730.17,64180.88,1549.29,0,conventional,2015,HarrisburgScranton
50,2015-01-11,1.26,178735.25,225206.415,34535.57,78778.96,582.3,64838.42,63840.09,998.33,0,conventional,2015,HarrisburgScranton
51,2015-01-04,1.05,203939.14,214136.097,32679.84,121020.54,1286.19,48952.57,47583.64,1368.93,0,conventional,2015,HarrisburgScranton
0,2015-12-27,1.27,243556.57,309316.8439,4427.27,194438.24,169.66,44521.4,43577.26,944.14,0,conventional,2015,HartfordSpringfield
1,2015-12-20,1.18,264155.74,311703.7732,4806.75,212205.34,184.96,46958.69,45981.69,977,0,conventional,2015,HartfordSpringfield
2,2015-12-13,1.24,238558.16,295812.1184,4439.86,186550.43,332.83,47235.04,46493.47,741.57,0,conventional,2015,HartfordSpringfield
3,2015-12-06,1.19,239945.42,285535.0498,4269.91,199395.25,192.36,36087.9,35448.13,639.77,0,conventional,2015,HartfordSpringfield
4,2015-11-29,1.32,213631.54,281993.6328,3572.7,172790.41,169.1,37099.33,36423.45,675.88,0,conventional,2015,HartfordSpringfield
5,2015-11-22,1.27,212091.14,269355.7478,3720.08,176358.45,319.25,31693.36,30800.02,893.34,0,conventional,2015,HartfordSpringfield
6,2015-11-15,1.12,275217.97,308244.1264,4680.06,228183.77,197.29,42156.85,40290.46,1866.39,0,conventional,2015,HartfordSpringfield
7,2015-11-08,1.16,309186.06,358655.8296,5048.2,260745.71,171.88,43220.27,37770.33,5449.94,0,conventional,2015,HartfordSpringfield
8,2015-11-01,1.16,326067.03,378237.7548,4471.3,271817.93,288.44,49489.36,44831.2,4658.16,0,conventional,2015,HartfordSpringfield
9,2015-10-25,1.2,234361.36,281233.632,3444.57,183080.97,300.22,47535.6,43920.24,3615.36,0,conventional,2015,HartfordSpringfield
10,2015-10-18,0.93,407866.27,379315.6311,4980.03,357183.34,594.12,45108.78,42004.56,3104.22,0,conventional,2015,HartfordSpringfield
11,2015-10-11,1.38,264227.78,364634.3364,4555.33,206738.06,491.68,52442.71,49064.3,3378.41,0,conventional,2015,HartfordSpringfield
12,2015-10-04,1.3,262638.61,341430.193,5369.78,205512.49,287.31,51469.03,46352.66,5116.37,0,conventional,2015,HartfordSpringfield
13,2015-09-27,1.29,247141.63,318812.7027,3978.86,196807.93,248.86,46105.98,42271.23,3834.75,0,conventional,2015,HartfordSpringfield
14,2015-09-20,1.25,241532.74,301915.925,3716.84,179938.31,270.67,57606.92,52877.17,4729.75,0,conventional,2015,HartfordSpringfield
15,2015-09-13,1.11,341176.21,378705.5931,4326.64,283221.2,206.25,53422.12,47929.52,5492.6,0,conventional,2015,HartfordSpringfield
16,2015-09-06,1.27,281256.19,357195.3613,3976.35,221997.7,497.89,54784.25,52839.06,1945.19,0,conventional,2015,HartfordSpringfield
17,2015-08-30,1.26,292827.27,368962.3602,3882.25,241162.58,593.94,47188.5,46616.28,572.22,0,conventional,2015,HartfordSpringfield
18,2015-08-23,1.14,298493.22,340282.2708,4337.08,248478.66,422.19,45255.29,44345.82,909.47,0,conventional,2015,HartfordSpringfield
19,2015-08-16,1.12,351074.46,393203.3952,4402.25,292976.9,886.72,52808.59,51496.76,1311.83,0,conventional,2015,HartfordSpringfield
20,2015-08-09,1.12,354490.75,397029.64,4619.78,292318.39,706.64,56845.94,55625.9,1220.04,0,conventional,2015,HartfordSpringfield
21,2015-08-02,1.16,323449.77,375201.7332,4543.97,268797.64,1283.94,48824.22,47631.34,1192.88,0,conventional,2015,HartfordSpringfield
22,2015-07-26,1.3,266049.58,345864.454,3579.93,205203.65,2171.08,55094.92,52815.8,2279.12,0,conventional,2015,HartfordSpringfield
23,2015-07-19,1.32,258239.1,340875.612,3759.04,189919.51,5496.69,59063.86,56769.39,2294.47,0,conventional,2015,HartfordSpringfield
24,2015-07-12,1.06,389782.2,413169.132,4947.35,299937.47,11286.35,73611.03,71429.27,2181.76,0,conventional,2015,HartfordSpringfield
25,2015-07-05,1.25,339064.22,423830.275,4847.8,250696.56,11793.14,71726.72,67565.11,4161.61,0,conventional,2015,HartfordSpringfield
26,2015-06-28,1.27,304624.07,386872.5689,4253.95,226699.55,9682.22,63988.35,60622.57,3365.78,0,conventional,2015,HartfordSpringfield
27,2015-06-21,1.25,341628.84,427036.05,4030.52,258200.71,10100.06,69297.55,67505.16,1792.39,0,conventional,2015,HartfordSpringfield
28,2015-06-14,1.15,338036.94,388742.481,4926.58,253423.88,6839.64,72846.84,69607.77,3239.07,0,conventional,2015,HartfordSpringfield
29,2015-06-07,1.29,353474.52,455982.1308,4435.64,281285.58,219.26,67534.04,66052.8,1481.24,0,conventional,2015,HartfordSpringfield
30,2015-05-31,1.33,319502.82,424938.7506,4974.69,237651.14,142.52,76734.47,74809,1925.47,0,conventional,2015,HartfordSpringfield
31,2015-05-24,1.34,314930.61,422007.0174,4532.15,229800.24,177.56,80420.66,78505.66,1915,0,conventional,2015,HartfordSpringfield
32,2015-05-17,1.2,358753.17,430503.804,4623.9,281567.1,249.3,72312.87,69888.23,2424.64,0,conventional,2015,HartfordSpringfield
33,2015-05-10,1.25,370924.13,463655.1625,5262.94,288462.56,390.91,76807.72,73455.49,3352.23,0,conventional,2015,HartfordSpringfield
34,2015-05-03,1.25,329589.03,411986.2875,4005.44,255378.5,539,69666.09,66957.03,2709.06,0,conventional,2015,HartfordSpringfield
35,2015-04-26,1.36,277178.42,376962.6512,4159.5,206008.87,229.9,66780.15,64008.53,2693.84,77.78,conventional,2015,HartfordSpringfield
36,2015-04-19,1.35,271198.73,366118.2855,3625.55,196720.42,175.12,70677.64,66844.17,3833.47,0,conventional,2015,HartfordSpringfield
37,2015-04-12,1.25,251083.39,313854.2375,3432.34,182584.86,133.93,64932.26,63103.19,1829.07,0,conventional,2015,HartfordSpringfield
38,2015-04-05,1.33,246967.21,328466.3893,4021.27,183801.36,194.45,58950.13,56550.7,2399.43,0,conventional,2015,HartfordSpringfield
39,2015-03-29,1.22,241495.12,294624.0464,3980.5,184277.87,217.08,53019.67,50509.85,2509.82,0,conventional,2015,HartfordSpringfield
40,2015-03-22,1.11,292821.36,325031.7096,5900.6,230143.88,139.93,56636.95,53990.12,2646.83,0,conventional,2015,HartfordSpringfield
41,2015-03-15,1.4,225761.68,316066.352,6740.23,150490.66,160.54,68370.25,65306.48,3063.77,0,conventional,2015,HartfordSpringfield
42,2015-03-08,1.43,210375.08,300836.3644,3253.02,125712.73,145.3,81264.03,77718.63,3545.4,0,conventional,2015,HartfordSpringfield
43,2015-03-01,1.12,314917.55,352707.656,4547.97,250129.65,271.71,59968.22,57600.88,2367.34,0,conventional,2015,HartfordSpringfield
44,2015-02-22,1.38,220210.32,303890.2416,3632.57,142741.2,285.7,73550.85,71330.51,2220.34,0,conventional,2015,HartfordSpringfield
45,2015-02-15,1.39,223170.31,310206.7309,3681.09,138690.77,216.75,80581.7,79026.53,1555.17,0,conventional,2015,HartfordSpringfield
46,2015-02-08,1.09,364571.57,397383.0113,6791.17,289098.22,215.13,68467.05,65594.58,2872.47,0,conventional,2015,HartfordSpringfield
47,2015-02-01,1.32,297969.31,393319.4892,4803.72,216923.02,364.83,75877.74,72234.63,3643.11,0,conventional,2015,HartfordSpringfield
48,2015-01-25,1.35,241174.11,325585.0485,4305.86,150044.76,231.99,86591.5,79402.42,7189.08,0,conventional,2015,HartfordSpringfield
49,2015-01-18,1.39,229216.05,318610.3095,3347.41,160683.8,286.52,64898.32,62671.58,2226.74,0,conventional,2015,HartfordSpringfield
50,2015-01-11,1.38,232640.15,321043.407,4365.27,143001.84,223.15,85049.89,83319.8,1730.09,0,conventional,2015,HartfordSpringfield
51,2015-01-04,1.06,332208.14,352140.6284,6387.6,267593.62,165.35,58061.57,55401.31,2660.26,0,conventional,2015,HartfordSpringfield
0,2015-12-27,0.78,944506.54,736715.1012,389773.22,288003.62,126150.81,140578.89,73711.94,36493.62,30373.33,conventional,2015,Houston
1,2015-12-20,0.75,922355.67,691766.7525,382444.22,278067.11,127372.19,134472.15,72198.16,31520.66,30753.33,conventional,2015,Houston
2,2015-12-13,0.73,998752.95,729089.6535,412187.8,386865.21,81450.04,118249.9,69011.01,48622.22,616.67,conventional,2015,Houston
3,2015-12-06,0.74,989676.85,732360.869,368528.91,490805,7041.19,123301.75,61020.31,62281.44,0,conventional,2015,Houston
4,2015-11-29,0.79,783225.98,618748.5242,391616.95,289533.68,4334.89,97740.46,67880.28,29860.18,0,conventional,2015,Houston
5,2015-11-22,0.73,913002.96,666492.1608,402191.51,391110.76,6924.43,112776.26,70785.25,41991.01,0,conventional,2015,Houston
6,2015-11-15,0.72,998801.78,719137.2816,530464.33,332541.11,4611,131185.34,62414.66,68770.68,0,conventional,2015,Houston
7,2015-11-08,0.75,983909.85,737932.3875,427828.16,411365.91,20404.29,124311.49,56573.89,67737.6,0,conventional,2015,Houston
8,2015-11-01,0.77,1007805.74,776010.4198,395945,365506.02,111263.81,135090.91,56198.27,78892.64,0,conventional,2015,Houston
9,2015-10-25,0.88,933623.58,821588.7504,437329.85,313129.29,81274.85,101889.59,57577.21,44260.6,51.78,conventional,2015,Houston
10,2015-10-18,0.9,847813.12,763031.808,436132.2,242842.91,80895.03,87942.98,59835.83,28107.15,0,conventional,2015,Houston
11,2015-10-11,0.79,1036269.51,818652.9129,410949.18,385629.69,126765.96,112924.68,62638.13,50286.55,0,conventional,2015,Houston
12,2015-10-04,0.82,1019283.99,835812.8718,411727.49,435388.05,43558.15,128610.3,59751,68859.3,0,conventional,2015,Houston
13,2015-09-27,0.86,968988.09,833329.7574,383218.43,458982.9,16780.9,110005.86,61098.51,48907.35,0,conventional,2015,Houston
14,2015-09-20,0.83,967228.05,802799.2815,417701.88,445473.03,6959.5,97093.64,55198.32,41895.32,0,conventional,2015,Houston
15,2015-09-13,0.89,1095790.27,975253.3403,421533.83,540499.39,5559.36,128197.69,55636.91,72560.78,0,conventional,2015,Houston
16,2015-09-06,0.89,1090493.39,970539.1171,460377.08,495487.54,6230.7,128398.07,63724.96,64673.11,0,conventional,2015,Houston
17,2015-08-30,0.88,926124.93,814989.9384,559048.7,260761.33,4514.17,101800.73,72264.6,29536.13,0,conventional,2015,Houston
18,2015-08-23,0.89,933166.17,830517.8913,509472.17,321616.5,4323.68,97753.82,62733.47,35020.35,0,conventional,2015,Houston
19,2015-08-16,0.92,968899.09,891387.1628,565965.79,297434.65,3479.25,102019.4,65764.02,36255.38,0,conventional,2015,Houston
20,2015-08-09,0.92,935149.69,860337.7148,474778.09,356592.63,5288.3,98490.67,62834.44,35656.23,0,conventional,2015,Houston
21,2015-08-02,0.9,948126.9,853314.21,568694.81,281941.22,3494.6,93996.27,60782.86,33213.41,0,conventional,2015,Houston
22,2015-07-26,0.79,1086740.19,858524.7501,522819.52,443177.18,5096.53,115646.96,69845.31,45801.65,0,conventional,2015,Houston
23,2015-07-19,0.78,1093424.59,852871.1802,517797.01,424786.53,4233.66,146607.39,73695.03,72912.36,0,conventional,2015,Houston
24,2015-07-12,0.79,999607.51,789689.9329,559622.59,307628.06,3226.08,129130.78,71467.17,57474.72,188.89,conventional,2015,Houston
25,2015-07-05,0.79,1173819.67,927317.5393,652959.91,371700.87,3957.2,145201.69,98660.98,46540.71,0,conventional,2015,Houston
26,2015-06-28,0.74,1135915.03,840577.1222,613485.76,337700.09,1935.65,182793.53,87444.74,95348.79,0,conventional,2015,Houston
27,2015-06-21,0.74,1196121.27,885129.7398,578767.93,449584.59,2227.98,165540.77,84406.17,81134.6,0,conventional,2015,Houston
28,2015-06-14,0.62,1533409.28,950713.7536,924661.29,439063.48,4700.1,164984.41,85200.08,79784.33,0,conventional,2015,Houston
29,2015-06-07,0.72,1172177.72,843967.9584,675888.37,364707.14,3899.67,127682.54,72504.8,55177.74,0,conventional,2015,Houston
30,2015-05-31,0.72,1262932.78,909311.6016,757230.93,383626.57,2927.27,119148.01,53981.67,65166.34,0,conventional,2015,Houston
31,2015-05-24,0.83,1089679.39,904433.8937,662438.33,324447.92,5151.72,97641.42,58142.73,39498.69,0,conventional,2015,Houston
32,2015-05-17,0.82,1025659.59,841040.8638,676510.74,263395.46,3241.06,82512.33,47881.9,34630.43,0,conventional,2015,Houston
33,2015-05-10,0.76,1201673.17,913271.6092,654227.6,424395.94,3776.21,119273.42,49686.88,69586.54,0,conventional,2015,Houston
34,2015-05-03,0.74,1296308.05,959267.957,651055.45,502617.22,4521.86,138113.52,55875.33,82238.19,0,conventional,2015,Houston
35,2015-04-26,0.79,1082231.89,854963.1931,689172.94,295785.8,5527.28,91745.87,58557.13,33188.74,0,conventional,2015,Houston
36,2015-04-19,0.82,933033.17,765087.1994,566197.65,250464.55,3898.56,112472.41,78217.04,34255.37,0,conventional,2015,Houston
37,2015-04-12,0.79,1096074.97,865899.2263,631292.63,353794.42,3936.53,107051.39,97144.19,9907.2,0,conventional,2015,Houston
38,2015-04-05,0.83,1249645.2,1037205.516,608887.6,496479.07,4878.2,139400.33,132586.15,6814.18,0,conventional,2015,Houston
39,2015-03-29,0.79,1116225.29,881817.9791,502389.02,480447.28,4633.28,128755.71,122988.43,5767.28,0,conventional,2015,Houston
40,2015-03-22,0.8,1036663.77,829331.016,514614.47,393974.61,5199.15,122875.54,71977.68,50897.86,0,conventional,2015,Houston
41,2015-03-15,0.77,1043172.77,803243.0329,526390.61,401259.86,5000.2,110522.1,62352.87,48169.23,0,conventional,2015,Houston
42,2015-03-08,0.78,1166055.83,909523.5474,507328.95,517669.77,5321.52,135735.59,60498.92,75236.67,0,conventional,2015,Houston
43,2015-03-01,0.87,991328.46,862455.7602,481279.09,391780.92,4149.71,114118.74,63264.46,50854.28,0,conventional,2015,Houston
44,2015-02-22,0.82,978807.74,802622.3468,520034.92,346617.64,6532.39,105622.79,73227.41,32395.38,0,conventional,2015,Houston
45,2015-02-15,0.73,1062387.72,775543.0356,571823.28,364817.51,5598.15,120148.78,83840.62,36308.16,0,conventional,2015,Houston
46,2015-02-08,0.7,1180723.02,826506.114,525259.71,535768.93,5175.33,114519.05,103507.51,11011.54,0,conventional,2015,Houston
47,2015-02-01,0.72,1280364.01,921862.0872,540024.17,597855.73,8063.4,134420.71,86145.18,48275.53,0,conventional,2015,Houston
48,2015-01-25,0.77,983910.94,757611.4238,549415.32,309974.97,4231.47,120289.18,95546.28,24742.9,0,conventional,2015,Houston
49,2015-01-18,0.77,1017854.16,783747.7032,458532.19,429687.47,9353.74,120280.76,107320.39,12960.37,0,conventional,2015,Houston
50,2015-01-11,0.78,1062071.65,828415.887,463272.52,441785.8,4094.47,152918.86,126995.76,25923.1,0,conventional,2015,Houston
51,2015-01-04,0.71,1062990.62,754723.3402,506426.58,436347.57,4378.92,115837.55,90299.85,25537.7,0,conventional,2015,Houston
0,2015-12-27,1.04,123096.09,128019.9336,4647.28,69384.73,11206.4,37857.68,20644.64,11524.06,5688.98,conventional,2015,Indianapolis
1,2015-12-20,1.1,116353.68,127989.048,3702.2,67983.94,9327.71,35339.83,18144.63,12133.67,5061.53,conventional,2015,Indianapolis
2,2015-12-13,1.03,125342.89,129103.1767,4904.51,69984.32,11398.44,39055.62,21259.82,15580.08,2215.72,conventional,2015,Indianapolis
3,2015-12-06,0.92,145740.44,134081.2048,4067,89452.99,13570.12,38650.33,19365.92,17733.68,1550.73,conventional,2015,Indianapolis
4,2015-11-29,1.08,108444.41,117119.9628,3079.44,65254.08,10854.59,29256.3,17455.74,9975.21,1825.35,conventional,2015,Indianapolis
5,2015-11-22,1.11,115384.56,128076.8616,3979.57,68939.61,9639.94,32825.44,20313.48,11041.51,1470.45,conventional,2015,Indianapolis
6,2015-11-15,1.08,124218.61,134156.0988,3478.99,71346.37,12795.08,36598.17,22294.87,11753.19,2550.11,conventional,2015,Indianapolis
7,2015-11-08,0.96,147799.55,141887.568,4337.57,84844.19,20220.42,38397.37,19246.38,15189.72,3961.27,conventional,2015,Indianapolis
8,2015-11-01,1.01,147459.62,148934.2162,5224.61,84968.04,16933.14,40333.83,20800.04,16206.13,3327.66,conventional,2015,Indianapolis
9,2015-10-25,1.02,151558.74,154589.9148,4333.17,89943.26,16586.3,40696.01,18548.38,19394.8,2752.83,conventional,2015,Indianapolis
10,2015-10-18,0.97,159463.52,154679.6144,4397.88,102117.87,12142.13,40805.64,24129.91,15546,1129.73,conventional,2015,Indianapolis
11,2015-10-11,1.1,128848.68,141733.548,4270.64,75604.83,13860.26,35112.95,21300.25,11566.09,2246.61,conventional,2015,Indianapolis
12,2015-10-04,0.98,139679.01,136885.4298,3645.9,87385.31,13528.83,35118.97,18727.08,14546.97,1844.92,conventional,2015,Indianapolis
13,2015-09-27,1.04,139490.52,145070.1408,2961.25,85578.17,16176.43,34774.67,19742.24,12078.24,2954.19,conventional,2015,Indianapolis
14,2015-09-20,0.91,185962.59,169225.9569,3942.44,116683.58,24166.47,41170.1,18045.98,18135.33,4988.79,conventional,2015,Indianapolis
15,2015-09-13,0.87,201620.58,175409.9046,3668.07,130327.72,17967.91,49656.88,22010.51,24284.79,3361.58,conventional,2015,Indianapolis
16,2015-09-06,1.11,156608.28,173835.1908,3361.77,92568.64,16662.01,44015.86,25163.49,15845.63,3006.74,conventional,2015,Indianapolis
17,2015-08-30,1.17,147066.48,172067.7816,3709.1,86767.95,15531.08,41058.35,23305.32,15000.54,2752.49,conventional,2015,Indianapolis
18,2015-08-23,1.22,131935.23,160960.9806,4293.59,77251.43,10288.24,40101.97,23701.08,14786.36,1614.53,conventional,2015,Indianapolis
19,2015-08-16,1.14,160059.77,182468.1378,5270.74,90141.76,20017.79,44629.48,23010,17605.07,4014.41,conventional,2015,Indianapolis
20,2015-08-09,1.2,148384.89,178061.868,3553.34,91631.6,12389.35,40810.6,24883.56,14289.69,1637.35,conventional,2015,Indianapolis
21,2015-08-02,1.21,151883.21,183778.6841,3914.24,94006.28,13847.9,40114.79,22812.1,14978.27,2324.42,conventional,2015,Indianapolis
22,2015-07-26,1.22,144476.44,176261.2568,3840.1,84797.31,7897.34,47941.69,27526.1,19119.03,1296.56,conventional,2015,Indianapolis
23,2015-07-19,1.07,168164.47,179935.9829,4866.47,101983.73,15100.98,46213.29,25201.47,18741.75,2270.07,conventional,2015,Indianapolis
24,2015-07-12,1.05,161431.59,169503.1695,4181.35,101947.17,7053.06,48250.01,27061.56,20240.11,948.34,conventional,2015,Indianapolis
25,2015-07-05,1.05,190716.43,200252.2515,4890.33,119457.27,13495.86,52872.97,30631.37,21037.53,1204.07,conventional,2015,Indianapolis
26,2015-06-28,0.95,198267.13,188353.7735,5514.89,121148.6,9267.12,62336.52,34863.23,26114.84,1358.45,conventional,2015,Indianapolis
27,2015-06-21,1.03,205199.16,211355.1348,7214.14,124628.24,14564.3,58792.48,33861.06,23155.13,1776.29,conventional,2015,Indianapolis
28,2015-06-14,1.15,173545.33,199577.1295,10382.27,97079.96,13744.21,52338.89,33478.56,17581.12,1279.21,conventional,2015,Indianapolis
29,2015-06-07,1.28,155730.59,199335.1552,16121.1,80781.48,10648.98,48179.03,30541.64,15866.46,1770.93,conventional,2015,Indianapolis
30,2015-05-31,1.37,142817.83,195660.4271,13199.86,80053.62,6630.76,42933.59,26714.31,15126.47,1092.81,conventional,2015,Indianapolis
